batchsize,trial_id,engine,elapsed_time
10000,61,XGBoost,0.0420499
10000,62,XGBoost,0.150625
10000,63,XGBoost,0.0423853
10000,64,XGBoost,0.0422704
10000,65,XGBoost,0.0422497
10000,66,XGBoost,0.0420961
10000,67,XGBoost,0.0420878
10000,68,XGBoost,0.0420675
10000,69,XGBoost,0.0422609
10000,70,XGBoost,0.0422173
10000,71,XGBoost,0.042202
10000,72,XGBoost,0.0423236
10000,73,XGBoost,0.0423667
10000,74,XGBoost,0.0422094
10000,75,XGBoost,0.0422745
10000,76,XGBoost,0.0423214
10000,77,XGBoost,0.0422792
10000,78,XGBoost,0.042244
10000,79,XGBoost,0.0423853
10000,80,XGBoost,0.0422883
10000,81,XGBoost,0.0421355
10000,82,XGBoost,0.0422187
10000,83,XGBoost,0.0422044
10000,84,XGBoost,0.0422916
10000,85,XGBoost,0.0422406
10000,86,XGBoost,0.0421557
10000,87,XGBoost,0.0423417
10000,88,XGBoost,0.042125
10000,89,XGBoost,0.0422213
10000,90,XGBoost,0.042182
10000,91,XGBoost,0.0421524
10000,92,XGBoost,0.0423722
10000,93,XGBoost,0.0422504
10000,94,XGBoost,0.0422382
10000,95,XGBoost,0.0424054
10000,96,XGBoost,0.0423048
10000,97,XGBoost,0.0423031
10000,98,XGBoost,0.0422463
10000,99,XGBoost,0.0423901
10000,100,XGBoost,0.0423615
21544,1,XGBoost,0.0885632
21544,2,XGBoost,0.0888066
21544,3,XGBoost,0.0887365
21544,4,XGBoost,0.0884478
21544,5,XGBoost,0.0882614
21544,6,XGBoost,0.168907
21544,7,XGBoost,0.0882297
21544,8,XGBoost,0.0884149
21544,9,XGBoost,0.0887418
21544,10,XGBoost,0.0886054
21544,11,XGBoost,0.0886452
21544,12,XGBoost,0.0882862
21544,13,XGBoost,0.0885813
21544,14,XGBoost,0.0885293
21544,15,XGBoost,0.0886555
21544,16,XGBoost,0.0883417
21544,17,XGBoost,0.0884001
21544,18,XGBoost,0.0884213
21544,19,XGBoost,0.0885487
21544,20,XGBoost,0.0884628
21544,21,XGBoost,0.0886469
21544,22,XGBoost,0.088701
21544,23,XGBoost,0.0883749
21544,24,XGBoost,0.0886533
21544,25,XGBoost,0.0886536
21544,26,XGBoost,0.0888681
21544,27,XGBoost,0.0885024
21544,28,XGBoost,0.0885434
21544,29,XGBoost,0.0889215
21544,30,XGBoost,0.0885651
21544,31,XGBoost,0.088613
21544,32,XGBoost,0.0886981
21544,33,XGBoost,0.0884733
21544,34,XGBoost,0.088614
21544,35,XGBoost,0.0884557
21544,36,XGBoost,0.088378
21544,37,XGBoost,0.0884416
21544,38,XGBoost,0.0886679
21544,39,XGBoost,0.0885301
21544,40,XGBoost,0.0885887
21544,41,XGBoost,0.0884304
21544,42,XGBoost,0.0900426
21544,43,XGBoost,0.088356
21544,44,XGBoost,0.0884275
21544,45,XGBoost,0.166144
21544,46,XGBoost,0.088675
21544,47,XGBoost,0.0884223
21544,48,XGBoost,0.0886767
21544,49,XGBoost,0.0888147
21544,50,XGBoost,0.0886343
21544,51,XGBoost,0.0886879
21544,52,XGBoost,0.0886276
21544,53,XGBoost,0.0886674
21544,54,XGBoost,0.088666
21544,55,XGBoost,0.08832
21544,56,XGBoost,0.0885882
21544,57,XGBoost,0.0886433
21544,58,XGBoost,0.0886908
21544,59,XGBoost,0.0888813
21544,60,XGBoost,0.0885677
21544,61,XGBoost,0.0885756
21544,62,XGBoost,0.0884778
21544,63,XGBoost,0.0886507
21544,64,XGBoost,0.0883403
21544,65,XGBoost,0.0885861
21544,66,XGBoost,0.0886254
21544,67,XGBoost,0.0884702
21544,68,XGBoost,0.0887096
21544,69,XGBoost,0.0884452
21544,70,XGBoost,0.0885236
21544,71,XGBoost,0.0882277
21544,72,XGBoost,0.0884411
21544,73,XGBoost,0.0883727
21544,74,XGBoost,0.0886765
21544,75,XGBoost,0.0883715
21544,76,XGBoost,0.0886345
21544,77,XGBoost,0.0882266
21544,78,XGBoost,0.0885983
21544,79,XGBoost,0.0887461
21544,80,XGBoost,0.167649
21544,81,XGBoost,0.0888116
21544,82,XGBoost,0.0886354
21544,83,XGBoost,0.0885727
21544,84,XGBoost,0.0884185
21544,85,XGBoost,0.0887222
21544,86,XGBoost,0.0885336
21544,87,XGBoost,0.0884922
21544,88,XGBoost,0.0885501
21544,89,XGBoost,0.088726
21544,90,XGBoost,0.0885525
21544,91,XGBoost,0.0888028
21544,92,XGBoost,0.0886471
21544,93,XGBoost,0.088619
21544,94,XGBoost,0.0885849
21544,95,XGBoost,0.0887942
21544,96,XGBoost,0.0886414
21544,97,XGBoost,0.0885601
21544,98,XGBoost,0.0888121
21544,99,XGBoost,0.0887706
21544,100,XGBoost,0.0886745
46415,1,XGBoost,0.192777
46415,2,XGBoost,0.192944
46415,3,XGBoost,0.192537
46415,4,XGBoost,0.192809
46415,5,XGBoost,0.19292
46415,6,XGBoost,0.193069
46415,7,XGBoost,0.192641
46415,8,XGBoost,0.192751
46415,9,XGBoost,0.192419
46415,10,XGBoost,0.193055
46415,11,XGBoost,0.192921
46415,12,XGBoost,0.192612
